대중교통,역(정류장),호선명,노선(수),x_좌표,y_좌표,지하철_여부,버스_여부,따릉이_여부,동_이름,GID,NODE_ID,주소,도로명,버스정류장ARS번호,총승차인원,총하차인원
버스,행당역,,1,127.0287644,37.55707937,N,Y,N,행당동,11200107,103000177.0,서울 성동구 행당동 347-10,-,4280.0,12794.0,9553.0
버스,행당역.대림아파트정문,,4,127.0286716,37.55704966,N,Y,N,행당동,11200107,103900123.0,서울 성동구 행당동 347-10,-,4589.0,21920.0,10962.0
버스,행당중학교,,1,127.044352,37.553821,N,Y,N,행당동,11200107,103000505.0,서울 성동구 행당동 67-1,-,4306.0,575.0,1287.0
버스,행당푸르지오아파트,,1,127.0340035,37.55623906,N,Y,N,행당동,11200107,103900162.0,서울 성동구 행당동 322-175,서울특별시 성동구 고산자로 179 (행당동),4780.0,1023.0,3393.0
버스,현대공업사앞,,1,127.032439,37.550105,N,Y,N,응봉동,11200108,103900013.0,서울 성동구 응봉동 100,서울특별시 성동구 독서당로 398 (응봉동),4744.0,1016.0,1155.0
버스,현대공업사앞,,1,127.0325678,37.54995073,N,Y,N,응봉동,11200108,103900074.0,서울 성동구 응봉동 201-10,서울특별시 성동구 독서당로62길 18-1 (응봉동),4549.0,1313.0,1191.0
버스,현대그린아파트,,1,127.049622,37.540523,N,Y,N,성수동1가,11200114,103900261.0,서울 성동구 성수동1가 33-3,"서울특별시 성동구 뚝섬로3길 6 (성수동1가, 성수현대그린아파트)",4861.0,355.0,104.0
버스,화단삼거리,,3,127.0198767,37.54841742,N,Y,N,금호동4가,11200112,103900028.0,서울 성동구 금호동3가 895,서울특별시 성동구 장터길 35 (금호동3가),4521.0,2001.0,4929.0
버스,화단삼거리,,2,127.0196278,37.54821898,N,Y,N,금호동3가,11200111,103900141.0,서울 성동구 금호동4가 1192,서울특별시 성동구 장터길 34 (금호동4가),4766.0,3292.0,1028.0
버스,화단앞,,1,127.019654,37.54862447,N,Y,N,금호동3가,11200111,103900091.0,서울 성동구 금호동3가 902,서울특별시 성동구 금호산길 4 (금호동3가),4594.0,14791.0,3665.0
버스,화양사거리,,5,127.0666629,37.54727767,N,Y,N,성수동2가,11200115,103000108.0,서울 성동구 성수동2가 281-24,서울특별시 성동구 광나루로8길 31 (성수동2가),4207.0,34051.0,23927.0
버스,황학교.텐즈힐몰,,1,127.0236037,37.57005175,N,Y,N,상왕십리동,11200101,103000191.0,서울 성동구 상왕십리동 811,"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐)",4295.0,7751.0,9508.0
버스,힐스테이트서울숲리버,,1,127.0253856,37.54674459,N,Y,N,금호동4가,11200112,103900145.0,서울 성동구 금호동4가 1553-6,-,4517.0,2499.0,4359.0
버스,힐스테이트서울숲리버아파트,,5,127.0270576,37.54788771,N,Y,N,금호동4가,11200112,103000060.0,서울 성동구 금호동4가 96,서울특별시 성동구 독서당로 342 (금호동4가),4159.0,19114.0,13512.0
