대중교통,역(정류장)명,호선명,노선(수),지하철 여부(Y/N),버스 여부(Y/N),따릉이 여부(Y/N),X좌표,Y좌표,동 이름,GID,대여소번호,NODE_ID,ARS_ID,지번_주소,도로명_주소,일평균승차승객수,일평균하차승객수,일평균총승객수,월승차승객수,월하차승객수,월이용객수
버스,청계장원아파트,,1,N,Y,N,127.044743,37.569336,마장동,11200105,,103900208,4837,서울 성동구 마장동 804,서울특별시 성동구 마장로 지하296 (마장동),22.83,0.37,23.2,685,11,696
버스,청년회의소.서울새활용플라자,,8,N,Y,N,127.060482,37.562035,용답동,11200122,,103000002,4002,서울 성동구 용답동 224-2,서울특별시 성동구 천호대로 378-1 (용답동),178.43,228.05,406.48,42823,54732,97555
버스,충북상회,,1,N,Y,N,127.0310094,37.5527923,응봉동,11200108,,103900061,4702,서울 성동구 응봉동 265-50,서울특별시 성동구 독서당로59다길 15 (응봉동),77.77,21.13,98.9,2333,634,2967
버스,코스모타워,,1,N,Y,N,127.033286,37.562788,하왕십리동,11200102,,103900113,4593,서울 성동구 하왕십리동 960-3,서울특별시 성동구 왕십리로 357-1 (하왕십리동),75.37,115.87,191.24,2261,3476,5737
버스,코스모타워.서울신용보증재단성동지점,,9,N,Y,N,127.0329029,37.56298226,하왕십리동,11200102,,103000012,4110,서울 성동구 하왕십리동 960-3,서울특별시 성동구 왕십리로 357-1 (하왕십리동),89.72,120.12,209.84,26917,36036,62953
버스,텐즈힐아파트101동.115동,,2,N,Y,N,127.029276,37.56698,하왕십리동,11200102,,103900197,4830,서울 성동구 하왕십리동 205-6,,8.53,29.63,38.16,256,889,1145
버스,텐즈힐아파트107동앞,,2,N,Y,N,127.0285145,37.56956858,하왕십리동,11200102,,103900210,4844,서울 성동구 하왕십리동 1066-2,,24.43,29.1,53.53,733,873,1606
버스,텐즈힐아파트120동.213동앞,,2,N,Y,N,127.026001,37.569125,하왕십리동,11200102,,103900200,4833,서울 성동구 하왕십리동 1066-3,,86.27,87.7,173.97,2588,2631,5219
버스,풍림아이원아파트후문,,1,N,Y,N,127.02685,37.56019425,하왕십리동,11200102,,103900271,4886,서울 성동구 하왕십리동 1062,,1.73,31.03,32.76,52,931,983
버스,풍림아파트,,3,N,Y,N,127.023905,37.559145,하왕십리동,11200102,,103000173,4276,서울 성동구 하왕십리동 1063,,124.33,117.9,242.23,11190,10611,21801
버스,한남하이츠아파트,,1,N,Y,N,127.0115923,37.54005431,옥수동,11200113,,103900069,4527,서울 성동구 옥수동 220-4,,30.43,12.57,43,913,377,1290
버스,한라시그마밸리,,1,N,Y,N,127.0551786,37.53990607,성수동2가,11200115,,103900235,4864,서울 성동구 성수동2가 325-2,서울특별시 성동구 성수이로 51 (성수동2가),28,44.73,72.73,840,1342,2182
버스,한라시그마밸리앞,,1,N,Y,N,127.05532,37.539647,성수동2가,11200115,,103900256,4857,서울 성동구 성수동2가 331-14,서울특별시 성동구 성수이로 50 (성수동2가),22.03,47.63,69.66,661,1429,2090
버스,한신아파트,,1,N,Y,N,127.0192957,37.55075381,금호동3가,11200111,,103900043,4557,서울 성동구 금호동3가 1191-1,,89.77,65.33,155.1,2693,1960,4653
버스,한신아파트,,1,N,Y,N,127.0194078,37.5507583,금호동3가,11200111,,103900054,4648,서울 성동구 금호동3가 1250-1,서울특별시 성동구 금호산길 28 (금호동3가),90.73,211.77,302.5,2722,6353,9075
버스,한신아파트정문,,1,N,Y,N,127.0353825,37.55483475,행당동,11200107,,103900173,4823,서울 성동구 행당동 359,,15.63,5.8,21.43,469,174,643
버스,한신아파트후문,,1,N,Y,N,127.037073,37.5537403,행당동,11200107,,103900174,4822,서울 성동구 행당동 359,,91.13,18.2,109.33,2734,546,3280
버스,한양대동문앞,,1,N,Y,N,127.049676,37.55564329,사근동,11200106,,103000297,4303,서울 성동구 사근동 102-17,,22.6,93.67,116.27,678,2810,3488
버스,한양대병원후문,,1,N,Y,N,127.041957,37.560011,행당동,11200107,,103900305,4576,서울 성동구 행당동,,23.23,58.23,81.46,697,1747,2444
버스,한양대부속고등학교,,2,N,Y,N,127.041413,37.560925,행당동,11200107,,103000026,4125,서울 성동구 행당동 10,서울특별시 성동구 마조로 32 (행당동),405.15,66.93,472.08,24309,4016,28325
버스,한양대부속고등학교,,2,N,Y,N,127.0411546,37.56038812,행당동,11200107,,103000027,4126,서울 성동구 행당동 3-25,,140.28,212.62,352.9,8417,12757,21174
버스,한양대앞,,2,N,Y,N,127.040647,37.558525,행당동,11200107,,103000029,4128,서울 성동구 행당동 19-72,,92.8,99.4,192.2,5568,5964,11532
버스,한양대앞.한양시장,,3,N,Y,N,127.0409668,37.5585824,행당동,11200107,,103000028,4127,서울 성동구 행당동 22-7,서울특별시 성동구 마조로 8-1 (행당동),120.9,92.54,213.44,10881,8329,19210
버스,한양대정문,,9,N,Y,N,127.0431286,37.55638837,행당동,11200107,,103000030,4129,서울 성동구 행당동 33-8,서울특별시 성동구 살곶이8길 23 (행당동),142.35,78.07,220.42,42564,23343,65907
버스,한양대정문앞,,9,N,Y,N,127.043138,37.556996,행당동,11200107,,103000031,4130,서울 성동구 행당동 33,서울특별시 성동구 살곶이8길 23 (행당동),105.47,154.65,260.12,31535,46241,77776
버스,한양대학교경영대학,,1,N,Y,N,127.04853,37.557084,사근동,11200106,,103900304,4568,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),107.3,1,108.3,3219,30,3249
버스,한양대학교류마티스병원동관,,1,N,Y,N,127.044651,37.559973,사근동,11200106,,103900290,4907,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),104.27,2.9,107.17,3128,87,3215
버스,한양대학교백남학술정보관,,1,N,Y,N,127.045845,37.55773422,사근동,11200106,,103900287,4908,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),6.93,143.33,150.26,208,4300,4508
버스,한양대학교병원본관1층,,1,N,Y,N,127.0438016,37.55945987,사근동,11200106,,103900285,4904,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),3.77,101.97,105.74,113,3059,3172
버스,한양대학교병원본관1층,,1,N,Y,N,127.0435712,37.55945161,사근동,11200106,,103900291,4905,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),24.07,8.37,32.44,722,251,973
버스,한양대학교병원응급실,,1,N,Y,N,127.0446,37.559812,사근동,11200106,,103900286,4906,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),9.9,173.13,183.03,297,5194,5491
버스,한양대학교생활과학대학,,1,N,Y,N,127.0465029,37.55680349,사근동,11200106,,103900288,4910,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),5.7,78.93,84.63,171,2368,2539
버스,한양대학교정문,,1,N,Y,N,127.0421228,37.55777611,행당동,11200107,,103900283,4914,서울 성동구 행당동,,91.63,11.8,103.43,2749,354,3103
버스,한양대학교제2의학관,,1,N,Y,N,127.042132,37.559328,행당동,11200107,,103900284,4912,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),58.8,23.23,82.03,1764,697,2461
버스,한양여대앞,,1,N,Y,N,127.0503,37.55951,사근동,11200106,,103000145,4247,서울 성동구 사근동 120-22,,20.9,151.9,172.8,627,4557,5184
버스,한양여대앞,,1,N,Y,N,127.050625,37.559227,사근동,11200106,,103000296,4305,서울 성동구 사근동 120-22,,225.53,5.57,231.1,6766,167,6933
버스,한양종합기술연구원.생활과학대학,,1,N,Y,N,127.0460706,37.5576911,사근동,11200106,,103900289,4909,서울 성동구 사근동 110,서울특별시 성동구 사근동길 24-18 (사근동),87.4,3.37,90.77,2622,101,2723
버스,한양지구대,,1,N,Y,N,127.042025,37.560218,행당동,11200107,,103000131,4232,서울 성동구 행당동 10,서울특별시 성동구 마조로 32 (행당동),191.37,99.93,291.3,5741,2998,8739
버스,한양지구대,,1,N,Y,N,127.0419242,37.56024458,행당동,11200107,,103000132,4233,서울 성동구 행당동 10,서울특별시 성동구 마조로 32 (행당동),69.1,128.27,197.37,2073,3848,5921
버스,한전입구,,2,N,Y,N,127.0351185,37.5662652,마장동,11200105,,103900089,4585,서울 성동구 마장동 474-28,서울특별시 성동구 고산자로 340-1 (마장동),37.3,89.93,127.23,1119,2698,3817
버스,한진아파트후문,,3,N,Y,N,127.0269971,37.5560183,행당동,11200107,,103900032,4530,서울 성동구 행당동 346,서울특별시 성동구 행당로 76 (행당동),22.72,35.45,58.17,1363,2127,3490
버스,행당1동주민센터.성동소방서,,9,N,Y,N,127.038407,37.558268,행당동,11200107,,103000037,4136,서울 성동구 행당동 130-129,서울특별시 성동구 왕십리로 259 (행당동),49.41,33.62,83.03,14824,10086,24910
버스,행당2동주민센터,,3,N,Y,N,127.0306538,37.5577376,행당동,11200107,,103900038,4544,서울 성동구 행당동 322-410,서울특별시 성동구 행당로 106 (행당동),28.65,62.27,90.92,1719,3736,5455
버스,행당2동주민센터,,3,N,Y,N,127.0304206,37.55782957,행당동,11200107,,103900105,4685,서울 성동구 행당동 317-5,,26.08,65.22,91.3,1565,3913,5478
버스,행당동서울숲더샵,,1,N,Y,N,127.039717,37.557808,행당동,11200107,,103900282,4898,서울 성동구 행당동 157-4,서울특별시 성동구 왕십리로 252 (행당동),18.2,25,43.2,546,750,1296
버스,행당동서울숲더샵,,1,N,Y,N,127.039904,37.558001,행당동,11200107,,103900294,4899,서울 성동구 행당동 157-4,서울특별시 성동구 왕십리로 252 (행당동),21.13,40.2,61.33,634,1206,1840
버스,행당서울숲푸르지오109동앞,,1,N,Y,N,127.0318012,37.55438612,행당동,11200107,,103900014,4743,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",16.3,9.77,26.07,489,293,782
버스,행당서울숲푸르지오109동앞,,1,N,Y,N,127.031711,37.554456,행당동,11200107,,103900034,4538,서울 성동구 행당동 344-1,,15.33,77.67,93,460,2330,2790
버스,행당서울숲푸르지오상가앞,,1,N,Y,N,127.033891,37.555614,행당동,11200107,,103900117,4524,서울 성동구 행당동 376-4,,97.77,40.67,138.44,2933,1220,4153
버스,행당서울숲푸르지오상가앞,,1,N,Y,N,127.0340187,37.55557299,행당동,11200107,,103900119,4748,서울 성동구 행당동 344,"서울특별시 성동구 독서당로 441 (행당동, 신동아아파트)",15.67,61.2,76.87,470,1836,2306
버스,행당신동아.행당푸르지오아파트,,6,N,Y,N,127.0340193,37.55614084,행당동,11200107,,103000170,4272,서울 성동구 행당동 322-100,서울특별시 성동구 행당로8길 41-2 (행당동),117.99,67.12,185.11,21238,12081,33319
버스,행당역,,4,N,Y,N,127.0290983,37.5570009,행당동,11200107,,103000176,4279,서울 성동구 행당동 346-14,,212.91,144.09,357,19162,12968,32130
버스,행당역,,1,N,Y,N,127.0287644,37.55707937,행당동,11200107,,103000177,4280,서울 성동구 행당동 347-10,,426.47,318.43,744.9,12794,9553,22347
버스,행당역.대림아파트정문,,4,N,Y,N,127.0286716,37.55704966,행당동,11200107,,103900123,4589,서울 성동구 행당동 347-10,,243.56,121.8,365.36,21920,10962,32882
버스,행당중학교,,1,N,Y,N,127.044352,37.553821,행당동,11200107,,103000505,4306,서울 성동구 행당동 67-1,,19.17,42.9,62.07,575,1287,1862
버스,행당푸르지오아파트,,1,N,Y,N,127.0340035,37.55623906,행당동,11200107,,103900162,4780,서울 성동구 행당동 322-175,서울특별시 성동구 고산자로 179 (행당동),34.1,113.1,147.2,1023,3393,4416
버스,현대공업사앞,,1,N,Y,N,127.032439,37.550105,응봉동,11200108,,103900013,4744,서울 성동구 응봉동 100,서울특별시 성동구 독서당로 398 (응봉동),33.87,38.5,72.37,1016,1155,2171
버스,현대공업사앞,,1,N,Y,N,127.0325678,37.54995073,응봉동,11200108,,103900074,4549,서울 성동구 응봉동 201-10,서울특별시 성동구 독서당로62길 18-1 (응봉동),43.77,39.7,83.47,1313,1191,2504
버스,현대그린아파트,,1,N,Y,N,127.049622,37.540523,성수동1가,11200114,,103900261,4861,서울 성동구 성수동1가 33-3,"서울특별시 성동구 뚝섬로3길 6 (성수동1가, 성수현대그린아파트)",11.83,3.47,15.3,355,104,459
버스,화단삼거리,,3,N,Y,N,127.0198767,37.54841742,금호동4가,11200112,,103900028,4521,서울 성동구 금호동3가 895,서울특별시 성동구 장터길 35 (금호동3가),33.35,82.15,115.5,2001,4929,6930
버스,화단삼거리,,2,N,Y,N,127.0196278,37.54821898,금호동3가,11200111,,103900141,4766,서울 성동구 금호동4가 1192,서울특별시 성동구 장터길 34 (금호동4가),54.87,17.13,72,3292,1028,4320
버스,화단앞,,1,N,Y,N,127.019654,37.54862447,금호동3가,11200111,,103900091,4594,서울 성동구 금호동3가 902,서울특별시 성동구 금호산길 4 (금호동3가),493.03,122.17,615.2,14791,3665,18456
버스,화양사거리,,5,N,Y,N,127.0666629,37.54727767,성수동2가,11200115,,103000108,4207,서울 성동구 성수동2가 281-24,서울특별시 성동구 광나루로8길 31 (성수동2가),239.8,168.5,408.3,34051,23927,57978
버스,황학교.텐즈힐몰,,1,N,Y,N,127.0236037,37.57005175,상왕십리동,11200101,,103000191,4295,서울 성동구 상왕십리동 811,"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐)",258.37,316.93,575.3,7751,9508,17259
버스,힐스테이트서울숲리버,,1,N,Y,N,127.0253856,37.54674459,금호동4가,11200112,,103900145,4517,서울 성동구 금호동4가 1553-6,,83.3,145.3,228.6,2499,4359,6858
버스,힐스테이트서울숲리버아파트,,5,N,Y,N,127.0270576,37.54788771,금호동4가,11200112,,103000060,4159,서울 성동구 금호동4가 96,서울특별시 성동구 독서당로 342 (금호동4가),127.43,90.08,217.51,19114,13512,32626
따릉이,kt 행당빌딩 앞,,,N,N,Y,127.0343552,37.55862045,행당동,11200107,4367,,,,,,,49.1,,,6534
따릉이,경일중학교 앞,,,N,N,Y,127.0490799,37.54317856,성수동1가,11200114,582,,,,,,,83.58,,,12199
따릉이,금남시장 교차로,,,N,N,Y,127.0210877,37.54814911,금호동4가,11200112,533,,,,,,,18.68,,,2657
따릉이,금호 어울림 아파트 앞,,,N,N,Y,127.0577927,37.54906082,송정동,11200118,506,,,,,,,34.35,,,5382
따릉이,금호사거리,,,N,N,Y,127.0257263,37.54863358,금호동2가,11200110,534,,,,,,,13.1,,,1870
따릉이,금호스포츠센터앞,,,N,N,Y,127.0250702,37.54608917,금호동4가,11200112,3525,,,,,,,30.68,,,3923
따릉이,금호역 1번출구 앞,,,N,N,Y,127.0164261,37.5486412,금호동3가,11200111,522,,,,,,,12.74,,,1943
따릉이,금호역 3번출구,,,N,N,Y,127.0155716,37.54792786,금호동4가,11200112,564,,,,,,,4.83,,,780
따릉이,논골사거리(금호도서관 입구),,,N,N,Y,127.0248413,37.55477905,금호동1가,11200109,3531,,,,,,,8.16,,,1405
따릉이,달맞이공원,,,N,N,Y,127.020401,37.54205322,옥수동,11200113,556,,,,,,,4.61,,,636
따릉이,답십리역 8번출구 앞,,,N,N,Y,127.0511551,37.56764984,용답동,11200122,538,,,,,,,18.48,,,2674
따릉이,더스페이스타워 앞,,,N,N,Y,127.0463638,37.55140305,성수동1가,11200114,4381,,,,,,,64.39,,,9023
따릉이,도선동 주민센터 앞,,,N,N,Y,127.0256958,37.56764221,상왕십리동,11200101,557,,,,,,,60.71,,,9042
따릉이,뚝섬역 1번 출구 옆,,,N,N,Y,127.0450058,37.5485611,성수동1가,11200114,512,,,,,,,124.84,,,17050
따릉이,뚝섬역 5번 출구 정류소 옆,,,N,N,Y,127.0498047,37.54630661,성수동1가,11200114,513,,,,,,,54.03,,,8105
따릉이,래미안금호하이리버 아파트 102동 옆,,,N,N,Y,127.0250549,37.55220032,금호동2가,11200110,524,,,,,,,16.19,,,2443
따릉이,르노삼성자동차 성수사업소 앞,,,N,N,Y,127.0595779,37.54824448,성수동2가,11200115,4360,,,,,,,41.1,,,6755
따릉이,마장동 주민센터,,,N,N,Y,127.0453949,37.56594086,마장동,11200105,586,,,,,,,36.84,,,5533
따릉이,마장역 4번출구,,,N,N,Y,127.0418472,37.56520462,마장동,11200105,579,,,,,,,47.94,,,6797
따릉이,비전교회 앞,,,N,N,Y,127.0689316,37.55120468,송정동,11200118,560,,,,,,,98.94,,,15048
따릉이,상왕십리역 1번출구,,,N,N,Y,127.0291977,37.56460953,홍익동,11200103,3513,,,,,,,99.84,,,15071
따릉이,상왕십리역 4번 출구 앞,,,N,N,Y,127.0303192,37.56385803,하왕십리동,11200102,520,,,,,,,37.77,,,6309
따릉이,서울숲 관리사무소,,,N,N,Y,127.0420837,37.54281616,성수동1가,11200114,3515,,,,,,,105.71,,,10389
따릉이,서울숲 지식산업센터,,,N,N,Y,127.0484924,37.54127502,성수동1가,11200114,4373,,,,,,,102.65,,,16180
따릉이,서울숲역 2번출구 앞,,,N,N,Y,127.0446701,37.54281616,성수동1가,11200114,561,,,,,,,83.84,,,11770
따릉이,서울숲역 5번 출구 옆,,,N,N,Y,127.0446091,37.54458237,성수동1가,11200114,511,,,,,,,66.9,,,8701
따릉이,서울시설공단 앞,,,N,N,Y,127.0356598,37.57164001,마장동,11200105,550,,,,,,,56.74,,,8897
따릉이,성동광진 교육지원청 앞,,,N,N,Y,127.0365219,37.56460571,행당동,11200107,558,,,,,,,64.32,,,9418
따릉이,성동세무서 건너편,,,N,N,Y,127.0627518,37.5479126,성수동2가,11200115,563,,,,,,,76.45,,,11819
따릉이,성동세무서 부근,,,N,N,Y,127.0624619,37.54829025,송정동,11200118,578,,,,,,,69.61,,,11274
따릉이,성수2가1동 공영주차장 인근,,,N,N,Y,127.0554886,37.53680801,성수동2가,11200115,585,,,,,,,185.32,,,27855
따릉이,성수사거리 버스정류장 앞,,,N,N,Y,127.0633087,37.54257965,성수동2가,11200115,514,,,,,,,114.45,,,18083
따릉이,성수아카데미타워 앞,,,N,N,Y,127.0575104,37.54516602,성수동2가,11200115,508,,,,,,,70.38,,,15777
따릉이,성수역 1번출구 주변,,,N,N,Y,127.0533676,37.54555893,성수동2가,11200115,4387,,,,,,,68.39,,,10248
따릉이,성수역3번출구,,,N,N,Y,127.0566559,37.54415894,성수동2가,11200115,589,,,,,,,136.13,,,24395
따릉이,신금호역 2번출구 앞,,,N,N,Y,127.0198898,37.55507278,금호동2가,11200110,4363,,,,,,,3.3,,,487
따릉이,양지사거리,,,N,N,Y,127.0299149,37.56699371,홍익동,11200103,519,,,,,,,41.03,,,6111
따릉이,옥수동성당 옆,,,N,N,Y,127.014061,37.54366302,옥수동,11200113,523,,,,,,,6.73,,,994
따릉이,옥수역 3번출구,,,N,N,Y,127.0177612,37.54136658,옥수동,11200113,565,,,,,,,233.52,,,29066
따릉이,왕십리KCC스위첸아파트,,,N,N,Y,127.0267792,37.56068039,하왕십리동,11200102,3532,,,,,,,9.03,,,1387
따릉이,왕십리교회옆,,,N,N,Y,127.0236969,37.56626129,상왕십리동,11200101,3514,,,,,,,111.61,,,16795
따릉이,왕십리역 11번 출구 앞,,,N,N,Y,127.0349197,37.56144714,행당동,11200107,521,,,,,,,62.9,,,8355
따릉이,왕십리역 4번 출구 건너편,,,N,N,Y,127.0367966,37.56109619,행당동,11200107,559,,,,,,,87.97,,,13220
따릉이,왕십리자이아파트 후문(삼거리),,,N,N,Y,127.0263596,37.56014633,하왕십리동,11200102,3530,,,,,,,10.81,,,2013
따릉이,용답동 우체국 주변,,,N,N,Y,127.0615158,37.56168747,용답동,11200122,4385,,,,,,,81.48,,,12229
따릉이,용답토속공원 앞,,,N,N,Y,127.0567246,37.56351089,용답동,11200122,526,,,,,,,35.29,,,5334
따릉이,우영테크노센터 앞,,,N,N,Y,127.0597153,37.54332352,성수동2가,11200115,4377,,,,,,,97.52,,,14344
따릉이,유니베라 앞,,,N,N,Y,127.0526428,37.54541779,성수동2가,11200115,587,,,,,,,80.81,,,10878
따릉이,응봉삼거리,,,N,N,Y,127.0335922,37.5539856,응봉동,11200108,535,,,,,,,26.52,,,4590
따릉이,응봉역 1번출구,,,N,N,Y,127.0351028,37.55125046,응봉동,11200108,3511,,,,,,,168.58,,,21577
따릉이,응봉현대아파트 정류소,,,N,N,Y,127.0302429,37.54958344,응봉동,11200108,569,,,,,,,13.71,,,1797
따릉이,장한평역 8번 출구 앞,,,N,N,Y,127.0636597,37.56137085,용답동,11200122,529,,,,,,,243.65,,,32634
따릉이,중랑물재생센터(서울새활용플라자),,,N,N,Y,127.0580597,37.55830383,용답동,11200122,594,,,,,,,38.52,,,6437
따릉이,청계벽산아파트 앞,,,N,N,Y,127.0304031,37.56874847,하왕십리동,11200102,530,,,,,,,70.42,,,10321
따릉이,청계천 박물관 앞,,,N,N,Y,127.0353546,37.57152557,마장동,11200105,518,,,,,,,35.1,,,5015
따릉이,청계천 생태교실 앞,,,N,N,Y,127.0468903,37.56797028,마장동,11200105,583,,,,,,,236.03,,,30419
따릉이,코오롱디지털타워 3차앞,,,N,N,Y,127.0499878,37.54655838,성수동1가,11200114,4353,,,,,,,79.19,,,11284
따릉이,페코텍글로벌허브빌딩 앞,,,N,N,Y,127.0668259,37.54753494,성수동2가,11200115,4382,,,,,,,119.48,,,18801
따릉이,푸조비즈타워 앞,,,N,N,Y,127.0646133,37.54808044,성수동2가,11200115,4383,,,,,,,80,,,12458
따릉이,한양대병원사거리,,,N,N,Y,127.0403519,37.55805206,행당동,11200107,525,,,,,,,67.97,,,9714
따릉이,한양대후문역 부근,,,N,N,Y,127.0413971,37.56035614,행당동,11200107,537,,,,,,,53.23,,,7609
따릉이,행당역 2번출구 앞,,,N,N,Y,127.029213,37.55735016,행당동,11200107,536,,,,,,,28.77,,,4187
따릉이,행당중학교 후문,,,N,N,Y,127.0415497,37.5540123,행당동,11200107,4362,,,,,,,28.17,,,3299
따릉이,현대자동차 동부서비스센터 주변,,,N,N,Y,127.0579681,37.546978,성수동2가,11200115,4386,,,,,,,56.26,,,8882
따릉이,건영아파트 앞,,,N,N,Y,127.071106,37.55514145,송정동,11200118,3549,,,,,,,77,,,13019
따릉이,금호나들목,,,N,N,Y,127.023201,37.54404068,금호동4가,11200112,3550,,,,,,,70.84,,,9064
따릉이,답십리역 6번출구,,,N,N,Y,127.05233,37.56678009,용답동,11200122,4392,,,,,,,62.19,,,9644
따릉이,더리브 세종타워 앞,,,N,N,Y,127.0580368,37.54378128,성수동2가,11200115,4399,,,,,,,64.13,,,5756
따릉이,뚝도아리수정수센터 버스정류소 옆,,,N,N,Y,127.0438004,37.54122162,성수동1가,11200114,510,,,,,,,55,,,6251
따릉이,뚝섬역 6번출구,,,N,N,Y,127.0476685,37.54695892,성수동1가,11200114,3548,,,,,,,92.97,,,14064
따릉이,마장동 금호어울림APT앞,,,N,N,Y,127.0418701,37.56339645,마장동,11200105,3558,,,,,,,34.58,,,5176
따릉이,마장역3번출구,,,N,N,Y,127.0431137,37.565979,마장동,11200105,3553,,,,,,,28.52,,,3941
따릉이,마장축산물시장 북문 건너편,,,N,N,Y,127.0386581,37.57179642,마장동,11200105,4397,,,,,,,38.97,,,3489
따릉이,마장축산물시장 서문 인근,,,N,N,Y,127.0375443,37.56911469,마장동,11200105,4396,,,,,,,16,,,1646
따릉이,사근빗물펌프장 건너편,,,N,N,Y,127.0496826,37.56119156,사근동,11200106,3600,,,,,,,144.35,,,18323
따릉이,상왕십리역 6번 출입구,,,N,N,Y,127.0288696,37.56438065,하왕십리동,11200102,3547,,,,,,,35.19,,,5501
따릉이,상원삼거리 장안철교 아래,,,N,N,Y,127.0522232,37.55105209,성수동2가,11200115,4393,,,,,,,57.87,,,8364
따릉이,서울숲 공영주차장앞,,,N,N,Y,127.0427704,37.54195786,성수동1가,11200114,3552,,,,,,,43.77,,,4315
따릉이,서울숲리버뷰자이APT105동 앞,,,N,N,Y,127.0391312,37.55653,행당동,11200107,3557,,,,,,,25.9,,,3746
따릉이,서울숲역3번출구,,,N,N,Y,127.0442352,37.54255676,성수동1가,11200114,4389,,,,,,,19.81,,,2334
따릉이,서울시립24시간게스트하우스,,,N,N,Y,127.0582275,37.55433273,송정동,11200118,4394,,,,,,,17.1,,,2975
따릉이,성동교 사거리,,,N,N,Y,127.044754,37.55141449,성수동1가,11200114,4370,,,,,,,26.65,,,3512
따릉이,성동구 견인차량 보관소 앞,,,N,N,Y,127.0564499,37.56370926,용답동,11200122,3560,,,,,,,75.16,,,11242
따릉이,성동구민종합체육센터 앞,,,N,N,Y,127.0446014,37.54590988,성수동1가,11200114,3559,,,,,,,123.97,,,16508
따릉이,성동도로사업소,,,N,N,Y,127.0563278,37.55979919,용답동,11200122,3551,,,,,,,25.06,,,4236
따릉이,신금호파크자이APT앞,,,N,N,Y,127.019783,37.55610657,금호동2가,11200110,3556,,,,,,,16.23,,,2869
따릉이,신답역 1번출구,,,N,N,Y,127.0469437,37.57045364,용답동,11200122,4390,,,,,,,18.39,,,2836
따릉이,양지사거리(센트라스APT 115동앞),,,N,N,Y,127.0291519,37.56681824,하왕십리동,11200102,3555,,,,,,,11.68,,,1815
따릉이,유원지식산업센터 앞,,,N,N,Y,127.0559311,37.54436493,성수동2가,11200115,4398,,,,,,,50.26,,,4894
따릉이,청계8가 사거리 B,,,N,N,Y,127.0235596,37.57110214,상왕십리동,11200101,568,,,,,,,115.58,,,16586
따릉이,한양대역 1번출구,,,N,N,Y,127.0433579,37.55657959,행당동,11200107,3545,,,,,,,26.61,,,3739
따릉이,한양대역 3번 출구,,,N,N,Y,127.0437775,37.55453873,행당동,11200107,3544,,,,,,,77.42,,,10107
따릉이,행당동 삼부APT후문,,,N,N,Y,127.0383987,37.55926895,행당동,11200107,3561,,,,,,,13.48,,,1967
