,기준_날짜,행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시,행정동_명칭,자치구_명칭,시도_명칭
17266,2022-03-18,1120052,12681.0,68.0,2.0,2.0,1.0,47.0,156.0,287.0,670.0,856.0,571.0,498.0,467.0,497.0,624.0,538.0,738.0,666.0,1014.0,1418.0,947.0,666.0,659.0,893.0,396.0,노량진2동,동작구,서울
17267,2022-03-18,1120071,24904.0,72.0,2.0,0.0,0.0,16.0,297.0,633.0,1813.0,2164.0,1318.0,1057.0,1138.0,1361.0,1210.0,1361.0,1630.0,1749.0,2240.0,2060.0,1260.0,923.0,972.0,1040.0,588.0,흑석동,동작구,서울
17268,2022-03-18,1120073,46539.0,105.0,4.0,0.0,0.0,6.0,439.0,1129.0,3695.0,4733.0,2597.0,1953.0,1884.0,1996.0,2193.0,2133.0,2425.0,3039.0,3605.0,4848.0,2637.0,2043.0,1877.0,2028.0,1170.0,사당2동,동작구,서울
17269,2022-03-18,1120069,5940.0,11.0,0.0,0.0,0.0,43.0,144.0,248.0,726.0,703.0,430.0,280.0,239.0,253.0,258.0,260.0,321.0,341.0,422.0,417.0,271.0,190.0,166.0,136.0,81.0,신대방1동,동작구,서울
17270,2022-03-18,1120065,5424.0,2.0,0.0,0.0,0.0,0.0,70.0,239.0,687.0,617.0,306.0,258.0,266.0,259.0,273.0,253.0,303.0,301.0,354.0,409.0,255.0,175.0,159.0,164.0,74.0,사당3동,동작구,서울
17271,2022-03-18,1120053,50212.0,57.0,0.0,0.0,0.0,76.0,643.0,1546.0,4771.0,6048.0,3403.0,2137.0,2015.0,2230.0,2356.0,2550.0,2756.0,3189.0,3725.0,4182.0,2505.0,1812.0,1654.0,1648.0,909.0,상도1동,동작구,서울
17272,2022-03-18,1120072,55456.0,110.0,5.0,6.0,7.0,130.0,1066.0,1702.0,4785.0,6224.0,3346.0,2067.0,1854.0,2094.0,2513.0,2179.0,2372.0,2812.0,4070.0,5258.0,3255.0,2407.0,2647.0,3134.0,1413.0,노량진1동,동작구,서울
17273,2022-03-18,1120070,13049.0,28.0,2.0,2.0,0.0,50.0,173.0,403.0,1200.0,1329.0,840.0,580.0,548.0,529.0,790.0,669.0,768.0,800.0,997.0,1366.0,619.0,438.0,347.0,361.0,210.0,신대방2동,동작구,서울
17274,2022-03-18,1120068,47644.0,29.0,0.0,0.0,0.0,52.0,780.0,1675.0,5118.0,7047.0,3614.0,2106.0,1858.0,1920.0,1886.0,2148.0,3032.0,2620.0,3110.0,4174.0,2154.0,1322.0,1278.0,1181.0,540.0,대방동,동작구,서울
17275,2022-03-18,1120067,4078.0,0.0,0.0,0.0,0.0,0.0,35.0,200.0,577.0,555.0,334.0,225.0,179.0,165.0,197.0,185.0,321.0,228.0,249.0,226.0,168.0,85.0,59.0,66.0,24.0,사당5동,동작구,서울
17276,2022-03-18,1120066,10886.0,0.0,0.0,0.0,0.0,0.0,192.0,511.0,1444.0,2112.0,1076.0,597.0,505.0,470.0,494.0,440.0,463.0,493.0,484.0,587.0,312.0,230.0,224.0,170.0,82.0,사당4동,동작구,서울
17277,2022-03-18,1120063,7904.0,116.0,22.0,9.0,5.0,19.0,99.0,207.0,504.0,713.0,361.0,243.0,275.0,314.0,339.0,348.0,448.0,449.0,545.0,731.0,526.0,394.0,424.0,410.0,403.0,사당1동,동작구,서울
17278,2022-03-18,1120056,6735.0,2.0,0.0,0.0,0.0,32.0,176.0,320.0,910.0,1106.0,572.0,358.0,297.0,339.0,354.0,339.0,312.0,386.0,311.0,327.0,210.0,142.0,104.0,83.0,55.0,상도4동,동작구,서울
17279,2022-03-18,1120055,7611.0,17.0,1.0,2.0,1.0,57.0,154.0,306.0,814.0,929.0,538.0,386.0,350.0,323.0,431.0,356.0,387.0,435.0,441.0,486.0,398.0,269.0,209.0,202.0,119.0,상도3동,동작구,서울
17280,2022-03-17,1120054,18302.0,25.0,2.0,0.0,0.0,72.0,365.0,749.0,1937.0,2538.0,1467.0,924.0,790.0,826.0,886.0,815.0,937.0,916.0,1032.0,1339.0,903.0,569.0,533.0,460.0,217.0,상도2동,동작구,서울
17281,2022-03-17,1120052,12400.0,41.0,3.0,1.0,8.0,62.0,148.0,286.0,688.0,894.0,545.0,450.0,497.0,503.0,582.0,526.0,677.0,636.0,924.0,1376.0,924.0,631.0,738.0,926.0,334.0,노량진2동,동작구,서울
17282,2022-03-17,1120071,25094.0,38.0,4.0,0.0,0.0,21.0,295.0,704.0,2009.0,2221.0,1318.0,1123.0,1083.0,1149.0,1128.0,1428.0,1505.0,1792.0,2119.0,2105.0,1287.0,1105.0,1028.0,1016.0,616.0,흑석동,동작구,서울
17283,2022-03-17,1120073,45848.0,52.0,6.0,0.0,0.0,9.0,446.0,1160.0,3851.0,4892.0,2758.0,1894.0,1795.0,2053.0,2294.0,2054.0,2344.0,2607.0,3445.0,4519.0,2794.0,2213.0,2064.0,1753.0,845.0,사당2동,동작구,서울
17284,2022-03-17,1120069,5845.0,10.0,0.0,0.0,0.0,45.0,144.0,260.0,720.0,729.0,393.0,277.0,240.0,284.0,248.0,246.0,312.0,314.0,440.0,373.0,275.0,158.0,144.0,148.0,85.0,신대방1동,동작구,서울
17285,2022-03-17,1120065,5356.0,2.0,0.0,0.0,0.0,0.0,72.0,241.0,655.0,608.0,339.0,258.0,241.0,286.0,266.0,266.0,236.0,299.0,346.0,380.0,315.0,204.0,151.0,134.0,57.0,사당3동,동작구,서울
17286,2022-03-17,1120053,50940.0,41.0,0.0,0.0,0.0,75.0,610.0,1652.0,5015.0,6197.0,3440.0,2337.0,2035.0,2115.0,2356.0,2533.0,2487.0,3274.0,3603.0,4143.0,2684.0,1884.0,1929.0,1740.0,790.0,상도1동,동작구,서울
17287,2022-03-17,1120072,54119.0,89.0,4.0,3.0,8.0,118.0,1167.0,1711.0,4918.0,6540.0,3388.0,2082.0,1915.0,2161.0,2355.0,2059.0,2208.0,2570.0,3655.0,5038.0,3127.0,2286.0,2769.0,2900.0,1048.0,노량진1동,동작구,서울
17288,2022-03-17,1120070,12958.0,28.0,1.0,1.0,3.0,47.0,173.0,419.0,1209.0,1405.0,788.0,592.0,540.0,541.0,516.0,536.0,992.0,752.0,909.0,1336.0,723.0,496.0,430.0,355.0,166.0,신대방2동,동작구,서울
17289,2022-03-17,1120068,47599.0,35.0,0.0,0.0,0.0,55.0,790.0,1779.0,5377.0,7234.0,3714.0,2104.0,1846.0,1990.0,1848.0,1843.0,2977.0,2405.0,2855.0,4188.0,2216.0,1434.0,1227.0,1177.0,505.0,대방동,동작구,서울
17290,2022-03-17,1120067,4007.0,0.0,0.0,0.0,0.0,0.0,30.0,233.0,650.0,581.0,333.0,244.0,172.0,172.0,200.0,152.0,180.0,290.0,218.0,210.0,131.0,86.0,62.0,48.0,15.0,사당5동,동작구,서울
17291,2022-03-17,1120066,10717.0,2.0,0.0,0.0,0.0,0.0,191.0,518.0,1483.0,2175.0,1134.0,564.0,495.0,425.0,463.0,420.0,451.0,414.0,489.0,510.0,265.0,266.0,240.0,166.0,46.0,사당4동,동작구,서울
17292,2022-03-17,1120063,7773.0,108.0,25.0,12.0,9.0,10.0,86.0,202.0,513.0,739.0,423.0,266.0,285.0,300.0,310.0,325.0,391.0,454.0,532.0,694.0,576.0,426.0,434.0,368.0,285.0,사당1동,동작구,서울
17293,2022-03-17,1120056,6634.0,4.0,0.0,0.0,0.0,39.0,163.0,342.0,912.0,1132.0,602.0,380.0,314.0,303.0,312.0,285.0,315.0,383.0,308.0,325.0,196.0,112.0,100.0,71.0,36.0,상도4동,동작구,서울
17294,2022-03-17,1120055,7393.0,9.0,3.0,3.0,1.0,59.0,155.0,306.0,861.0,920.0,587.0,344.0,337.0,338.0,362.0,347.0,437.0,379.0,428.0,407.0,368.0,269.0,199.0,178.0,96.0,상도3동,동작구,서울
17295,2022-03-16,1120073,46639.0,60.0,3.0,0.0,0.0,10.0,450.0,1212.0,3887.0,5005.0,2870.0,1860.0,1833.0,2062.0,2165.0,2243.0,2497.0,2872.0,3423.0,4730.0,2722.0,2169.0,2032.0,1709.0,825.0,사당2동,동작구,서울
17296,2022-03-16,1120069,5934.0,9.0,0.0,0.0,0.0,47.0,148.0,250.0,729.0,766.0,429.0,304.0,258.0,256.0,257.0,273.0,295.0,336.0,439.0,399.0,215.0,197.0,122.0,142.0,63.0,신대방1동,동작구,서울
17297,2022-03-16,1120065,5440.0,1.0,0.0,0.0,0.0,0.0,72.0,262.0,666.0,631.0,371.0,267.0,276.0,266.0,272.0,254.0,252.0,323.0,300.0,349.0,293.0,200.0,186.0,144.0,55.0,사당3동,동작구,서울
17298,2022-03-16,1120053,51583.0,57.0,0.0,0.0,0.0,77.0,653.0,1680.0,5153.0,6283.0,3439.0,2438.0,2192.0,2165.0,2584.0,2458.0,2375.0,3224.0,3677.0,4052.0,2633.0,2018.0,1899.0,1723.0,803.0,상도1동,동작구,서울
17299,2022-03-16,1120072,54815.0,95.0,2.0,1.0,4.0,121.0,1132.0,1798.0,5174.0,6552.0,3399.0,2169.0,1959.0,2251.0,2323.0,2168.0,2252.0,2605.0,3765.0,4930.0,3157.0,2399.0,2681.0,2911.0,967.0,노량진1동,동작구,서울
17300,2022-03-16,1120070,13187.0,29.0,4.0,1.0,3.0,43.0,175.0,414.0,1277.0,1448.0,879.0,685.0,526.0,582.0,492.0,851.0,719.0,770.0,940.0,1327.0,614.0,508.0,386.0,345.0,169.0,신대방2동,동작구,서울
17301,2022-03-16,1120068,48065.0,35.0,0.0,0.0,0.0,53.0,783.0,1807.0,5412.0,7343.0,3751.0,2093.0,1804.0,1913.0,1964.0,2655.0,2550.0,2366.0,3001.0,4164.0,2126.0,1449.0,1254.0,1073.0,469.0,대방동,동작구,서울
17302,2022-03-16,1120067,4106.0,0.0,0.0,0.0,0.0,0.0,32.0,201.0,609.0,599.0,362.0,227.0,162.0,181.0,203.0,192.0,162.0,326.0,242.0,205.0,146.0,93.0,70.0,67.0,27.0,사당5동,동작구,서울
17303,2022-03-16,1120066,10948.0,1.0,0.0,0.0,0.0,0.0,191.0,534.0,1513.0,2170.0,1118.0,635.0,459.0,452.0,527.0,402.0,446.0,460.0,535.0,531.0,273.0,247.0,242.0,161.0,51.0,사당4동,동작구,서울
17304,2022-03-16,1120063,7776.0,81.0,26.0,7.0,3.0,9.0,96.0,201.0,544.0,747.0,397.0,266.0,235.0,268.0,326.0,348.0,412.0,503.0,540.0,681.0,544.0,439.0,393.0,416.0,294.0,사당1동,동작구,서울
17305,2022-03-16,1120056,6691.0,2.0,0.0,0.0,0.0,30.0,170.0,357.0,976.0,1113.0,578.0,387.0,298.0,286.0,361.0,340.0,303.0,359.0,311.0,310.0,190.0,130.0,83.0,72.0,35.0,상도4동,동작구,서울
17306,2022-03-16,1120055,7478.0,9.0,5.0,2.0,3.0,65.0,149.0,323.0,822.0,944.0,545.0,334.0,341.0,356.0,354.0,383.0,441.0,399.0,443.0,434.0,342.0,270.0,222.0,186.0,106.0,상도3동,동작구,서울
17307,2022-03-16,1120054,18764.0,29.0,2.0,3.0,1.0,70.0,352.0,718.0,1989.0,2622.0,1412.0,988.0,828.0,849.0,924.0,780.0,939.0,1087.0,1097.0,1395.0,828.0,591.0,581.0,478.0,201.0,상도2동,동작구,서울
17308,2022-03-16,1120052,12572.0,49.0,8.0,0.0,5.0,64.0,146.0,277.0,700.0,952.0,547.0,467.0,461.0,528.0,597.0,580.0,672.0,685.0,981.0,1405.0,921.0,587.0,714.0,894.0,332.0,노량진2동,동작구,서울
17309,2022-03-16,1120071,25556.0,57.0,2.0,0.0,0.0,10.0,280.0,661.0,2086.0,2265.0,1280.0,1152.0,1131.0,1169.0,1317.0,1259.0,1588.0,1865.0,2190.0,2174.0,1390.0,1121.0,1006.0,1052.0,501.0,흑석동,동작구,서울
17310,2022-03-15,1120054,19026.0,21.0,3.0,1.0,1.0,68.0,370.0,698.0,1990.0,2631.0,1495.0,1003.0,900.0,873.0,912.0,927.0,928.0,986.0,1075.0,1386.0,863.0,644.0,526.0,527.0,198.0,상도2동,동작구,서울
17311,2022-03-15,1120052,12601.0,48.0,2.0,0.0,6.0,54.0,152.0,267.0,684.0,903.0,590.0,468.0,513.0,476.0,579.0,651.0,742.0,708.0,953.0,1315.0,910.0,660.0,710.0,867.0,343.0,노량진2동,동작구,서울
17312,2022-03-15,1120071,25287.0,58.0,1.0,0.0,0.0,14.0,303.0,715.0,2035.0,2266.0,1254.0,1181.0,1102.0,1082.0,1131.0,1338.0,1589.0,1870.0,2183.0,2134.0,1370.0,1083.0,1089.0,932.0,557.0,흑석동,동작구,서울
17313,2022-03-15,1120073,46733.0,61.0,3.0,0.0,0.0,10.0,443.0,1226.0,3903.0,4964.0,2795.0,1883.0,1851.0,2052.0,2250.0,2229.0,2322.0,3097.0,3377.0,4828.0,2723.0,2139.0,2076.0,1727.0,774.0,사당2동,동작구,서울
17314,2022-03-15,1120069,5847.0,8.0,0.0,0.0,0.0,51.0,143.0,240.0,766.0,768.0,382.0,251.0,253.0,266.0,267.0,261.0,307.0,328.0,432.0,374.0,237.0,186.0,146.0,121.0,60.0,신대방1동,동작구,서울
17315,2022-03-15,1120065,5497.0,1.0,0.0,0.0,0.0,0.0,71.0,276.0,656.0,643.0,372.0,273.0,249.0,240.0,304.0,261.0,266.0,324.0,343.0,369.0,260.0,206.0,174.0,152.0,57.0,사당3동,동작구,서울
17316,2022-03-15,1120053,51523.0,39.0,0.0,0.0,0.0,76.0,648.0,1681.0,5211.0,6217.0,3581.0,2378.0,2027.0,2205.0,2466.0,2575.0,2560.0,3366.0,3666.0,4061.0,2682.0,1943.0,1800.0,1602.0,739.0,상도1동,동작구,서울
17317,2022-03-15,1120072,54136.0,82.0,5.0,5.0,8.0,127.0,1118.0,1723.0,5162.0,6652.0,3259.0,2070.0,1994.0,2179.0,2347.0,2196.0,2102.0,2709.0,3468.0,4917.0,3091.0,2438.0,2740.0,2806.0,938.0,노량진1동,동작구,서울
17318,2022-03-15,1120070,13176.0,18.0,1.0,1.0,5.0,43.0,178.0,418.0,1245.0,1432.0,860.0,659.0,603.0,550.0,517.0,615.0,970.0,746.0,896.0,1280.0,702.0,487.0,398.0,363.0,189.0,신대방2동,동작구,서울
17319,2022-03-15,1120068,48013.0,44.0,0.0,0.0,0.0,58.0,809.0,1837.0,5441.0,7279.0,3812.0,2059.0,1903.0,1920.0,1864.0,2014.0,3078.0,2370.0,2910.0,4077.0,2204.0,1535.0,1236.0,1127.0,436.0,대방동,동작구,서울
17320,2022-03-15,1120067,4003.0,0.0,0.0,0.0,0.0,0.0,37.0,228.0,663.0,574.0,366.0,195.0,202.0,164.0,165.0,170.0,166.0,278.0,246.0,196.0,151.0,60.0,76.0,53.0,13.0,사당5동,동작구,서울
17321,2022-03-15,1120066,11156.0,1.0,0.0,0.0,0.0,0.0,181.0,554.0,1528.0,2152.0,1137.0,612.0,487.0,499.0,515.0,448.0,443.0,511.0,514.0,549.0,311.0,250.0,247.0,159.0,58.0,사당4동,동작구,서울
17322,2022-03-15,1120063,7870.0,88.0,31.0,8.0,7.0,5.0,100.0,216.0,587.0,773.0,391.0,275.0,264.0,313.0,330.0,317.0,409.0,447.0,507.0,673.0,588.0,440.0,431.0,397.0,273.0,사당1동,동작구,서울
17323,2022-03-15,1120056,6766.0,4.0,0.0,0.0,0.0,40.0,162.0,381.0,954.0,1109.0,640.0,383.0,258.0,325.0,408.0,286.0,299.0,407.0,295.0,286.0,200.0,142.0,103.0,63.0,21.0,상도4동,동작구,서울
17324,2022-03-15,1120055,7494.0,6.0,5.0,1.0,3.0,57.0,154.0,328.0,826.0,955.0,589.0,379.0,317.0,373.0,344.0,341.0,437.0,410.0,423.0,449.0,328.0,308.0,205.0,156.0,100.0,상도3동,동작구,서울
17325,2022-03-14,1120054,8143.0,8.0,1.0,0.0,0.0,12.0,129.0,157.0,239.0,431.0,573.0,559.0,559.0,718.0,674.0,603.0,564.0,560.0,534.0,523.0,379.0,309.0,295.0,200.0,116.0,상도2동,동작구,서울
17326,2022-03-14,1120052,6153.0,25.0,2.0,4.0,3.0,13.0,57.0,79.0,112.0,207.0,272.0,312.0,351.0,393.0,392.0,433.0,396.0,465.0,447.0,467.0,416.0,383.0,401.0,334.0,189.0,노량진2동,동작구,서울
17327,2022-03-14,1120071,10339.0,30.0,0.0,0.0,0.0,6.0,107.0,160.0,281.0,417.0,491.0,619.0,648.0,851.0,830.0,826.0,824.0,798.0,738.0,582.0,520.0,397.0,492.0,487.0,235.0,흑석동,동작구,서울
17328,2022-03-14,1120073,23667.0,25.0,0.0,0.0,0.0,2.0,172.0,264.0,397.0,733.0,1068.0,1200.0,1312.0,1769.0,2035.0,1907.0,1978.0,1982.0,1800.0,1560.0,1461.0,1330.0,1177.0,1017.0,478.0,사당2동,동작구,서울
17329,2022-03-14,1120069,2677.0,6.0,0.0,0.0,1.0,8.0,37.0,66.0,92.0,162.0,207.0,187.0,179.0,243.0,221.0,188.0,204.0,176.0,171.0,140.0,128.0,79.0,74.0,71.0,37.0,신대방1동,동작구,서울
17330,2022-03-14,1120065,2449.0,3.0,0.0,0.0,0.0,0.0,18.0,56.0,65.0,125.0,153.0,188.0,163.0,201.0,210.0,204.0,158.0,158.0,175.0,152.0,128.0,113.0,83.0,66.0,30.0,사당3동,동작구,서울
17331,2022-03-14,1120053,20440.0,20.0,0.0,0.0,0.0,11.0,241.0,347.0,476.0,952.0,1259.0,1334.0,1341.0,1708.0,1694.0,1540.0,1549.0,1532.0,1451.0,1138.0,934.0,817.0,835.0,807.0,454.0,상도1동,동작구,서울
17332,2022-03-14,1120072,27987.0,41.0,6.0,3.0,8.0,16.0,307.0,419.0,593.0,1011.0,1367.0,1438.0,1863.0,2240.0,2098.0,1854.0,1985.0,2052.0,2043.0,1987.0,1613.0,1519.0,1549.0,1303.0,672.0,노량진1동,동작구,서울
17333,2022-03-14,1120070,5547.0,12.0,0.0,1.0,1.0,13.0,64.0,92.0,176.0,281.0,382.0,317.0,302.0,498.0,455.0,440.0,409.0,379.0,375.0,321.0,275.0,235.0,209.0,202.0,108.0,신대방2동,동작구,서울
17334,2022-03-14,1120068,19589.0,16.0,0.0,0.0,0.0,9.0,277.0,425.0,598.0,1002.0,1346.0,1426.0,1321.0,1738.0,1642.0,1485.0,1336.0,1412.0,1190.0,1059.0,948.0,771.0,717.0,586.0,285.0,대방동,동작구,서울
17335,2022-03-14,1120067,1772.0,0.0,0.0,0.0,0.0,0.0,23.0,52.0,60.0,113.0,147.0,140.0,151.0,166.0,174.0,114.0,124.0,149.0,101.0,88.0,64.0,41.0,34.0,20.0,11.0,사당5동,동작구,서울
17336,2022-03-14,1120066,4651.0,0.0,0.0,0.0,0.0,0.0,65.0,139.0,158.0,316.0,424.0,338.0,353.0,417.0,433.0,361.0,307.0,322.0,276.0,193.0,137.0,155.0,143.0,83.0,31.0,사당4동,동작구,서울
17337,2022-03-14,1120063,3953.0,32.0,10.0,4.0,3.0,2.0,34.0,63.0,69.0,130.0,187.0,191.0,183.0,270.0,256.0,274.0,284.0,272.0,272.0,270.0,227.0,240.0,253.0,248.0,179.0,사당1동,동작구,서울
17338,2022-03-14,1120056,3230.0,1.0,0.0,0.0,0.0,9.0,51.0,84.0,117.0,230.0,266.0,269.0,258.0,305.0,277.0,254.0,223.0,245.0,162.0,146.0,93.0,105.0,76.0,45.0,14.0,상도4동,동작구,서울
17339,2022-03-14,1120055,4032.0,4.0,1.0,1.0,4.0,2.0,54.0,83.0,114.0,174.0,231.0,256.0,258.0,428.0,325.0,308.0,298.0,303.0,271.0,241.0,224.0,155.0,139.0,107.0,51.0,상도3동,동작구,서울
17340,2022-03-13,1120054,8143.0,8.0,1.0,0.0,0.0,12.0,129.0,157.0,239.0,431.0,573.0,559.0,559.0,718.0,674.0,603.0,564.0,560.0,534.0,523.0,379.0,309.0,295.0,200.0,116.0,상도2동,동작구,서울
17341,2022-03-13,1120052,6153.0,25.0,2.0,4.0,3.0,13.0,57.0,79.0,112.0,207.0,272.0,312.0,351.0,393.0,392.0,433.0,396.0,465.0,447.0,467.0,416.0,383.0,401.0,334.0,189.0,노량진2동,동작구,서울
17342,2022-03-13,1120071,10339.0,30.0,0.0,0.0,0.0,6.0,107.0,160.0,281.0,417.0,491.0,619.0,648.0,851.0,830.0,826.0,824.0,798.0,738.0,582.0,520.0,397.0,492.0,487.0,235.0,흑석동,동작구,서울
17343,2022-03-13,1120073,23667.0,25.0,0.0,0.0,0.0,2.0,172.0,264.0,397.0,733.0,1068.0,1200.0,1312.0,1769.0,2035.0,1907.0,1978.0,1982.0,1800.0,1560.0,1461.0,1330.0,1177.0,1017.0,478.0,사당2동,동작구,서울
17344,2022-03-13,1120069,2677.0,6.0,0.0,0.0,1.0,8.0,37.0,66.0,92.0,162.0,207.0,187.0,179.0,243.0,221.0,188.0,204.0,176.0,171.0,140.0,128.0,79.0,74.0,71.0,37.0,신대방1동,동작구,서울
17345,2022-03-13,1120065,2449.0,3.0,0.0,0.0,0.0,0.0,18.0,56.0,65.0,125.0,153.0,188.0,163.0,201.0,210.0,204.0,158.0,158.0,175.0,152.0,128.0,113.0,83.0,66.0,30.0,사당3동,동작구,서울
17346,2022-03-13,1120053,20440.0,20.0,0.0,0.0,0.0,11.0,241.0,347.0,476.0,952.0,1259.0,1334.0,1341.0,1708.0,1694.0,1540.0,1549.0,1532.0,1451.0,1138.0,934.0,817.0,835.0,807.0,454.0,상도1동,동작구,서울
17347,2022-03-13,1120072,27987.0,41.0,6.0,3.0,8.0,16.0,307.0,419.0,593.0,1011.0,1367.0,1438.0,1863.0,2240.0,2098.0,1854.0,1985.0,2052.0,2043.0,1987.0,1613.0,1519.0,1549.0,1303.0,672.0,노량진1동,동작구,서울
17348,2022-03-13,1120070,5547.0,12.0,0.0,1.0,1.0,13.0,64.0,92.0,176.0,281.0,382.0,317.0,302.0,498.0,455.0,440.0,409.0,379.0,375.0,321.0,275.0,235.0,209.0,202.0,108.0,신대방2동,동작구,서울
17349,2022-03-13,1120068,19589.0,16.0,0.0,0.0,0.0,9.0,277.0,425.0,598.0,1002.0,1346.0,1426.0,1321.0,1738.0,1642.0,1485.0,1336.0,1412.0,1190.0,1059.0,948.0,771.0,717.0,586.0,285.0,대방동,동작구,서울
17350,2022-03-13,1120067,1772.0,0.0,0.0,0.0,0.0,0.0,23.0,52.0,60.0,113.0,147.0,140.0,151.0,166.0,174.0,114.0,124.0,149.0,101.0,88.0,64.0,41.0,34.0,20.0,11.0,사당5동,동작구,서울
17351,2022-03-13,1120066,4651.0,0.0,0.0,0.0,0.0,0.0,65.0,139.0,158.0,316.0,424.0,338.0,353.0,417.0,433.0,361.0,307.0,322.0,276.0,193.0,137.0,155.0,143.0,83.0,31.0,사당4동,동작구,서울
17352,2022-03-13,1120063,3953.0,32.0,10.0,4.0,3.0,2.0,34.0,63.0,69.0,130.0,187.0,191.0,183.0,270.0,256.0,274.0,284.0,272.0,272.0,270.0,227.0,240.0,253.0,248.0,179.0,사당1동,동작구,서울
17353,2022-03-13,1120056,3230.0,1.0,0.0,0.0,0.0,9.0,51.0,84.0,117.0,230.0,266.0,269.0,258.0,305.0,277.0,254.0,223.0,245.0,162.0,146.0,93.0,105.0,76.0,45.0,14.0,상도4동,동작구,서울
17354,2022-03-13,1120055,4032.0,4.0,1.0,1.0,4.0,2.0,54.0,83.0,114.0,174.0,231.0,256.0,258.0,428.0,325.0,308.0,298.0,303.0,271.0,241.0,224.0,155.0,139.0,107.0,51.0,상도3동,동작구,서울
17355,2022-03-12,1120054,13930.0,21.0,1.0,0.0,1.0,37.0,271.0,350.0,501.0,815.0,1067.0,1068.0,1048.0,1213.0,1162.0,987.0,905.0,854.0,1044.0,729.0,510.0,428.0,362.0,336.0,220.0,상도2동,동작구,서울
17356,2022-03-12,1120052,9771.0,33.0,3.0,1.0,1.0,34.0,99.0,180.0,271.0,376.0,417.0,507.0,569.0,681.0,683.0,635.0,658.0,707.0,707.0,713.0,542.0,505.0,584.0,566.0,299.0,노량진2동,동작구,서울
17357,2022-03-12,1120071,16535.0,43.0,2.0,0.0,0.0,7.0,200.0,271.0,462.0,756.0,882.0,1011.0,1202.0,1337.0,1360.0,1287.0,1201.0,1321.0,1288.0,926.0,767.0,587.0,597.0,625.0,403.0,흑석동,동작구,서울
17358,2022-03-12,1120073,36147.0,58.0,2.0,0.0,0.0,6.0,337.0,532.0,854.0,1440.0,1827.0,1969.0,2267.0,2688.0,3007.0,2789.0,2744.0,2895.0,2684.0,2356.0,1988.0,1806.0,1545.0,1473.0,880.0,사당2동,동작구,서울
17359,2022-03-12,1120069,4126.0,6.0,0.0,0.0,0.0,27.0,117.0,119.0,171.0,284.0,313.0,332.0,286.0,337.0,309.0,278.0,266.0,272.0,254.0,209.0,165.0,132.0,79.0,104.0,66.0,신대방1동,동작구,서울
17360,2022-03-12,1120065,3779.0,3.0,0.0,0.0,0.0,0.0,25.0,95.0,137.0,220.0,272.0,244.0,341.0,292.0,337.0,286.0,261.0,254.0,238.0,228.0,167.0,136.0,105.0,88.0,50.0,사당3동,동작구,서울
17361,2022-03-12,1120053,32279.0,47.0,0.0,0.0,0.0,44.0,424.0,702.0,1081.0,1830.0,2346.0,2112.0,2507.0,2682.0,2671.0,2467.0,2259.0,2231.0,2288.0,1759.0,1259.0,1005.0,997.0,975.0,593.0,상도1동,동작구,서울
17362,2022-03-12,1120072,42464.0,67.0,4.0,0.0,4.0,53.0,772.0,897.0,1209.0,1954.0,2215.0,2338.0,2387.0,2932.0,3155.0,2685.0,2729.0,2999.0,3456.0,3026.0,2265.0,2146.0,2106.0,2036.0,1029.0,노량진1동,동작구,서울
17363,2022-03-12,1120070,8444.0,27.0,2.0,3.0,3.0,32.0,95.0,197.0,284.0,462.0,566.0,565.0,737.0,691.0,660.0,659.0,587.0,533.0,563.0,434.0,393.0,314.0,265.0,239.0,133.0,신대방2동,동작구,서울
17364,2022-03-12,1120068,31443.0,41.0,0.0,0.0,0.0,20.0,534.0,793.0,1199.0,2064.0,2341.0,2059.0,2448.0,3017.0,2478.0,2261.0,2180.0,2131.0,1899.0,1573.0,1255.0,1092.0,890.0,765.0,403.0,대방동,동작구,서울
17365,2022-03-12,1120067,2726.0,0.0,0.0,0.0,0.0,0.0,29.0,73.0,102.0,156.0,291.0,237.0,244.0,225.0,246.0,178.0,204.0,197.0,179.0,134.0,74.0,62.0,38.0,37.0,20.0,사당5동,동작구,서울
17366,2022-03-12,1120066,7352.0,0.0,0.0,0.0,0.0,0.0,134.0,225.0,354.0,606.0,698.0,565.0,651.0,668.0,623.0,537.0,440.0,451.0,405.0,303.0,194.0,164.0,157.0,124.0,53.0,사당4동,동작구,서울
17367,2022-03-12,1120063,5961.0,89.0,9.0,2.0,5.0,14.0,71.0,115.0,133.0,257.0,269.0,274.0,296.0,327.0,391.0,384.0,428.0,404.0,429.0,422.0,354.0,343.0,349.0,326.0,270.0,사당1동,동작구,서울
17368,2022-03-12,1120056,4776.0,2.0,0.0,0.0,0.0,13.0,95.0,133.0,212.0,407.0,412.0,395.0,452.0,392.0,360.0,369.0,308.0,280.0,304.0,212.0,141.0,97.0,89.0,64.0,39.0,상도4동,동작구,서울
