GID,위도,경도,생활인구수,지하철역까지거리(m),격자_내_정류장수,법정동명,법정동_주민등록인구수,반경150m_정류장수,반경300m_정류장수,반경400m_정류장수,노선(수),"인가대수(대, 합계)","배차간격(분, 평균)","최소배차(분, 평균)","최대배차(분, 평균)",총하차인원_lr
다사531424,37.48009645,126.9701057,384,518.16,0,사당동,95821,0,0,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12518.040408801391
다사496441,37.49523479,126.9304046,362,534.43,0,상도동,114034,1,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9230.520284276517
다사516448,37.50165099,126.952983,349,461.78,0,상도1동,9802,3,6,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8789.957336431826
다사542444,37.49817822,126.9824224,312,571.02,0,동작동,5504,1,6,6,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10032.372118519932
다사532426,37.48190418,126.971224,334,309.72,0,사당동,95821,0,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12523.704388668622
다사510447,37.50071804,126.9462017,715,277.2,0,상도동,114034,2,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10128.992457885939
다사520439,37.49355992,126.957567,684,457.7,0,상도동,114034,0,12,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8411.49203850431
다사492448,37.50152214,126.9258314,356,290.89,0,대방동,34112,0,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9255.136111100208
다사512452,37.50523525,126.9484312,478,275.21,0,상도동,114034,1,22,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8210.378120266443
다사514457,37.50975241,126.9506609,278,397.29,0,본동,10520,4,12,30,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7392.356047918342
다사514463,37.51516035,126.9506213,396,356.71,0,본동,10520,0,5,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9371.471906872472
다사511444,37.49801936,126.947353,250,533.07,0,상도동,114034,0,0,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11876.957467900678
다사517438,37.49264296,126.9541799,338,404.69,0,상도동,114034,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10789.873550548338
다사540422,37.478339,126.9802972,254,232.48,0,사당동,95821,2,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13216.522428489441
다사538423,37.47923036,126.978029,326,436.79,0,사당동,95821,0,1,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11878.522648865108
다사503443,37.49707535,126.9383096,280,866.25,0,상도동,114034,2,15,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8713.018757862763
다사500443,37.49705917,126.9349159,262,660.67,0,상도동,114034,2,14,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7541.6404924076105
다사500440,37.4943552,126.9349362,359,794.84,0,상도동,114034,8,25,31,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9759.057895523976
다사531428,37.48370177,126.9700802,254,142.3,0,사당동,95821,3,13,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13219.341279043072
다사535423,37.47921532,126.974636,403,683.54,0,사당동,95821,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10789.024300966057
다사535426,37.48191932,126.9746171,313,436.64,0,사당동,95821,1,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12292.663217071908
다사495459,37.51145312,126.9291498,636,273.69,0,대방동,34112,0,10,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6954.651456053058
다사514447,37.50073917,126.950727,301,334.75,0,상도1동,9802,1,8,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9507.7844746754
다사539435,37.49005133,126.9790849,261,447.65,0,사당동,95821,0,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11042.13393130333
다사536426,37.48192434,126.9757481,254,511.92,0,사당동,95821,1,7,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11365.412266107618
다사489450,37.50330823,126.9224235,321,275.69,0,대방동,34112,4,15,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10496.46837686193
다사499444,37.49795508,126.9337778,320,528.16,0,상도동,114034,2,11,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8742.022672463854
다사539432,37.48734734,126.9791037,657,260.27,0,사당동,95821,0,10,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7503.423781610467
다사521455,37.50798633,126.9585941,330,446.47,0,흑석동,30047,3,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9799.11067800783
다사502443,37.49706997,126.9371784,337,843.5,0,상도동,114034,2,12,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7630.90420405887
다사532424,37.48010152,126.9712367,262,510.12,0,사당동,95821,0,0,0,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13819.829051884715
다사540435,37.49005631,126.980216,259,394.85,0,사당동,95821,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11701.232018018922
다사490453,37.50601772,126.9235341,429,87.07,0,대방동,34112,3,14,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9910.609745278603
다사503452,37.50518726,126.9382488,433,78.34,0,상도동,114034,7,16,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,14655.623586012856
다사537427,37.48283069,126.9768729,267,549.0,0,사당동,95821,3,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11638.366582777182
다사514449,37.50254182,126.9507138,351,245.45,0,상도1동,9802,0,9,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7904.051318873529
다사477432,37.48701733,126.9089753,272,384.05,0,신대방동,45025,3,8,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10246.394308711393
다사499442,37.49615243,126.9337914,256,631.55,0,상도동,114034,3,21,32,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7882.823158745423
다사490451,37.50421508,126.9235479,398,193.77,0,대방동,34112,4,15,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11099.998759424057
다사520455,37.50798114,126.9574626,339,543.52,0,흑석동,30047,2,9,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8841.731914855589
다사518447,37.50076012,126.9552522,396,520.21,0,상도동,114034,2,6,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12579.59270596331
다사491446,37.49971399,126.9247139,252,309.12,0,대방동,34112,3,10,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10388.530433056278
다사489443,37.49699899,126.9224721,374,385.43,0,신대방동,45025,2,9,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10594.99496697228
다사504447,37.50068602,126.9394139,290,463.73,0,상도동,114034,1,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11986.956509326672
다사501447,37.50066987,126.93602,375,534.6,0,상도동,114034,0,8,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9597.085372136356
다사515450,37.5034484,126.9518385,354,350.83,0,상도1동,9802,0,11,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7262.8918435345895
다사521449,37.50257838,126.9586331,316,829.0,0,흑석동,30047,0,6,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6752.862538836549
다사498444,37.49794965,126.9326465,330,437.32,0,상도동,114034,2,17,27,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9247.159804464281
다사521447,37.50077572,126.9586461,484,668.35,0,흑석동,30047,1,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7483.958363118871
다사510456,37.50882995,126.9461418,375,567.24,0,노량진동,30270,5,13,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10782.71662012803
다사529427,37.48279028,126.9678245,278,358.42,0,사당동,95821,2,7,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12610.890180442897
다사524457,37.50980449,126.9619754,508,157.14,0,흑석동,30047,2,13,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10020.23600645969
다사495449,37.50243991,126.9292184,399,315.37,0,상도동,114034,1,3,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11351.763363314183
다사518458,37.5106747,126.9551802,375,284.08,0,본동,10520,1,7,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8342.27421485512
다사501445,37.49886722,126.9360335,306,695.91,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9014.648829858379
다사513457,37.50974714,126.9495295,529,461.62,0,본동,10520,0,11,28,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,3421.7207466612545
다사534424,37.48011162,126.9734987,372,550.86,0,사당동,95821,0,0,1,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12633.398975267792
다사538439,37.49365166,126.9779286,312,842.67,0,동작동,5504,0,3,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8009.828438029837
다사536437,37.49183898,126.9756788,244,797.41,0,사당동,95821,2,6,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11431.366162812565
다사516439,37.49353906,126.9530422,265,307.04,0,상도동,114034,0,4,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11611.23084395207
다사506441,37.49528879,126.9417168,336,998.99,0,상도동,114034,4,15,22,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7984.1720794820485
다사524453,37.50619919,126.9620013,331,342.06,0,흑석동,30047,3,12,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8885.565938113474
다사508458,37.51062197,126.9438656,368,365.84,0,노량진동,30270,2,6,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8437.901709893928
다사509460,37.51242993,126.9449837,289,155.54,0,노량진동,30270,2,11,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12570.383162894694
다사536425,37.48102301,126.9757544,412,578.07,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10206.831188036927
다사499439,37.49344846,126.9338118,388,656.23,0,상도동,114034,6,21,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9610.232308824829
다사491445,37.49881267,126.9247208,248,324.49,0,대방동,34112,3,12,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11165.990035795929
다사515447,37.50074442,126.9518583,388,413.12,0,상도1동,9802,0,9,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8655.256672359223
다사537424,37.48012669,126.9768917,454,578.2,0,사당동,95821,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11442.499259002312
다사499443,37.49705375,126.9337846,316,573.46,0,상도동,114034,1,17,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7276.123427892597
다사540438,37.49276031,126.9801973,396,678.04,0,사당동,95821,2,7,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10831.485654296195
다사510457,37.50973128,126.9461352,303,469.45,0,노량진동,30270,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9590.152467277323
다사510442,37.49621142,126.946235,357,654.09,0,상도동,114034,0,3,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8987.239877811338
다사480438,37.49244218,126.9123262,254,552.2,0,신대방동,45025,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9796.463116427887
다사480439,37.4933435,126.9123192,691,567.59,0,신대방동,45025,0,7,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6678.144244244819
다사531431,37.48640576,126.9700611,366,212.17,0,사당동,95821,1,11,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10228.179042779606
다사532421,37.47739752,126.9712558,363,692.5,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11563.466416026899
다사496456,37.50875462,126.9303018,439,546.13,0,대방동,34112,4,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9897.514401515858
다사513454,37.50704317,126.9495493,365,493.55,0,상도동,114034,3,16,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9521.544417368543
다사513456,37.50884582,126.9495361,285,537.13,0,본동,10520,0,19,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6497.771173456336
다사505445,37.49888874,126.9405587,268,675.98,0,상도동,114034,5,16,23,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10938.32001831183
다사490450,37.50331376,126.9235549,343,287.51,0,대방동,34112,4,14,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10770.218897147877
다사537423,37.47922536,126.976898,410,513.67,0,사당동,95821,0,1,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12429.889070453366
다사539425,37.48103802,126.9791475,365,546.47,0,사당동,95821,0,2,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9134.85383494564
다사513446,37.49983258,126.9496023,388,359.74,0,상도동,114034,0,4,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11309.15084717021
다사540427,37.48284566,126.980266,317,429.93,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10268.051494682853
다사496461,37.51326122,126.9302676,260,352.58,0,대방동,34112,1,9,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9791.768065788885
다사533421,37.47740258,126.9723867,403,792.23,0,사당동,95821,0,2,2,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10664.407475513855
다사531453,37.50623499,126.969921,375,648.58,0,흑석동,30047,2,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9827.165714213163
다사513445,37.49893125,126.9496089,456,453.37,0,상도동,114034,1,3,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11919.809485071055
다사525448,37.5016977,126.9631649,1794,817.34,0,흑석동,30047,2,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,-1058.5129769606046
다사504446,37.4997847,126.9394206,313,563.76,0,상도동,114034,5,8,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13717.56065988953
다사517445,37.49895225,126.954134,263,302.63,0,상도동,114034,4,10,12,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,15447.273028542122
다사513441,37.49532595,126.9496353,427,368.95,0,상도동,114034,0,0,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11647.23104062702
다사536422,37.47831901,126.9757733,405,553.62,0,사당동,95821,0,2,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11711.89636371052
다사474431,37.48609898,126.9055892,413,411.48,0,신대방동,45025,2,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8665.370602289351
다사479433,37.48792994,126.9112304,246,186.04,0,신대방동,45025,2,13,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12307.567835760401
다사493441,37.49521838,126.9270109,291,377.9,0,신대방동,45025,3,5,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11103.068264661348
다사491442,37.49610871,126.9247415,446,357.33,0,신대방동,45025,0,6,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9234.812211737693
다사491455,37.50782588,126.9246516,254,290.79,0,대방동,34112,3,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10572.49724646656
다사511452,37.50522996,126.9472998,520,277.29,0,상도동,114034,5,21,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9397.811984480853
다사507459,37.51151796,126.9427274,286,316.06,0,노량진동,30270,1,13,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9926.241649974512
다사530425,37.4809927,126.9689683,302,452.2,0,사당동,95821,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12775.060368979997
다사504444,37.49798205,126.9394341,403,763.98,0,상도동,114034,3,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7838.352408444838
다사531454,37.50713632,126.9699146,278,606.17,0,흑석동,30047,1,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9533.690840278861
다사538438,37.49275033,126.9779349,312,754.08,0,사당동,95821,0,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9638.076852559487
다사497448,37.5015495,126.9314879,532,353.17,0,상도동,114034,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11201.232380142894
다사539427,37.48284068,126.9791349,279,472.46,0,사당동,95821,2,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11590.08073869964
다사481440,37.49425044,126.9134433,396,436.13,0,신대방동,45025,1,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9569.977180873366
다사496447,37.50064273,126.9303635,378,215.45,0,상도동,114034,3,13,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11433.929505940869
다사532430,37.4855095,126.9711986,637,91.7,0,사당동,95821,5,15,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11827.769516184326
다사479440,37.49423918,126.9111809,271,627.2,0,신대방동,45025,4,6,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10501.739233723463
다사519440,37.49445605,126.9564292,280,316.71,0,상도동,114034,2,4,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12983.076039499621
다사530427,37.48279536,126.9689556,374,283.48,0,사당동,95821,0,11,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10897.658504993306
다사480441,37.49514614,126.9123051,857,511.45,0,신대방동,45025,4,10,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8180.774441484315
다사490436,37.49069526,126.9236519,335,255.08,0,신대방동,45025,4,14,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11840.865191809873
다사509457,37.50972597,126.9450037,285,455.84,0,노량진동,30270,3,11,14,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10978.055489911892
다사608499,37.54805524,127.0567939,259,387.74,0,성수동2가,23518,1,2,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12148.222809794053
다사602492,37.54172023,127.0500396,618,519.88,0,성수동1가,27925,3,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7464.027240287882
다사566493,37.54245925,127.0092839,333,712.68,0,옥수동,25184,0,13,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5472.092033373277
다사591507,37.55519207,127.0375047,506,550.9,0,행당동,41616,0,12,26,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4345.143931087436
다사575492,37.54159982,127.0194772,255,191.79,0,옥수동,25184,0,3,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12918.214378807352
다사576500,37.54881504,127.020563,376,425.58,0,금호동3가,11670,10,19,34,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9665.59757214151
다사609485,37.53544082,127.0580005,249,1036.94,0,성수동2가,23518,3,10,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,6869.564845233826
다사579522,37.56865797,127.0238329,377,640.79,0,상왕십리동,3685,2,10,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7313.3906186310105
다사621509,37.5571229,127.0714589,285,1416.97,0,송정동,9477,2,4,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5514.948334981129
다사579501,37.54973011,127.0239534,391,616.23,0,금호동3가,11670,0,14,39,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,500.44625056758196
다사594499,37.54799469,127.0409454,267,577.34,0,성수동1가,27925,0,0,3,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10774.65468701389
다사583510,37.55786023,127.0284305,392,111.86,0,행당동,41616,3,9,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11019.812043436608
다사569496,37.54517729,127.0126621,453,440.44,0,옥수동,25184,0,22,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,5592.6755790610205
다사591516,37.56330403,127.0374546,264,149.29,0,행당동,41616,5,13,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12169.080335684035
다사587504,37.55247026,127.032993,391,619.55,0,응봉동,14593,7,26,43,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4389.406872093701
다사605514,37.56156241,127.0533171,323,227.66,0,용답동,11989,0,0,4,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12075.666335445287
다사604515,37.56245945,127.0521795,253,120.78,0,용답동,11989,0,0,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12159.966795544344
다사602487,37.53721357,127.0500667,266,861.76,0,성수동1가,27925,2,4,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8749.785969399076
다사603487,37.53721787,127.0511986,287,920.07,0,성수동2가,23518,2,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7118.369648724429
다사593509,37.55700358,127.0397579,438,333.56,0,행당동,41616,6,13,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11844.581491387245
다사594515,37.56241596,127.0408569,372,320.55,0,마장동,21338,2,11,24,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7884.002784667782
다사582514,37.56146101,127.0272756,211,366.46,0,하왕십리동,29847,2,7,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11478.98899256264
다사600514,37.56154086,127.0476559,274,290.83,0,사근동,6634,4,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,12331.704302645363
다사596496,37.54529948,127.043226,549,221.05,0,성수동1가,27925,2,9,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10448.81344865229
다사602500,37.54893088,127.0499963,400,299.62,0,성수동1가,27925,0,4,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10667.634119885684
다사601502,37.55072923,127.0488533,320,414.58,0,성수동1가,27925,0,4,5,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11164.624066238503
다사584504,37.55245678,127.0295967,428,538.3,0,응봉동,14593,8,20,44,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4855.319557552282
다사582502,37.55064508,127.0273439,382,747.33,0,금호동1가,14500,3,19,37,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,2365.174633700708
다사606485,37.53542806,127.0546049,493,1030.18,0,성수동2가,23518,1,5,13,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,4527.4796581237515
다사587512,37.55968089,127.032948,244,278.95,0,행당동,41616,2,12,21,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10275.784150943002
다사605494,37.54353579,127.0534247,265,256.17,0,성수동2가,23518,0,7,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9153.758756462592
다사584512,37.5596674,127.0295514,413,263.65,0,행당동,41616,0,6,11,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10482.755063002023
다사589520,37.56690044,127.0351676,251,578.54,0,마장동,21338,3,5,8,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11471.15985591709
다사568493,37.54246864,127.0115478,300,515.46,0,옥수동,25184,11,22,29,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11925.851004880828
다사584521,37.56777934,127.0295004,537,368.39,0,하왕십리동,29847,6,10,20,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10340.961739364948
다사574494,37.54339786,127.0183337,435,214.25,0,옥수동,25184,0,8,19,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,8237.812734059638
다사600492,37.54171158,127.0477757,216,349.59,0,성수동1가,27925,4,11,18,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11622.966827788994
다사583517,37.56416952,127.0283907,241,56.42,0,하왕십리동,29847,3,6,15,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,13427.667666226256
다사593519,37.56601686,127.0397025,247,283.73,0,마장동,21338,2,14,16,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,11067.729485259522
다사592520,37.56691377,127.0385646,482,395.37,0,마장동,21338,1,6,17,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,7735.273608565361
다사573502,37.55060386,127.0171552,237,286.35,0,금호동3가,11670,5,18,25,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,10559.448490954794
다사601487,37.53720925,127.0489348,254,811.57,0,성수동1가,27925,2,2,9,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9079.203234744204
다사600501,37.54982357,127.0477267,456,295.25,0,성수동1가,27925,0,4,10,3.170132325141777,42.71077504725898,15.177164461247635,11.782230623818524,17.778260869565216,9841.851473094404
